,suit1,card1,suit2,card2,suit3,card3,suit4,card4,labels,cluster
19797,4,4,2,11,1,6,1,5,0,7
19798,3,6,1,7,4,12,2,13,0,6
19799,1,9,2,8,4,5,1,7,0,4
19800,4,3,1,11,1,6,4,4,0,7
19801,1,9,3,4,3,12,2,7,0,0
19802,1,13,1,3,1,7,1,5,1,0
19803,1,3,4,11,1,10,3,9,0,7
19804,4,5,4,7,2,7,4,11,0,6
19805,3,12,2,6,1,4,2,12,1,5
19806,2,13,1,3,2,3,2,1,1,4
19807,2,11,3,4,3,9,1,10,0,5
19808,1,3,3,5,2,6,3,8,0,6
19809,1,4,4,3,4,8,2,12,0,6
19810,3,5,1,4,3,9,2,4,0,3
19811,1,10,2,11,4,13,2,10,0,2
19812,2,4,3,8,3,9,3,1,0,7
19813,4,3,2,9,3,6,3,9,0,1
19814,1,9,3,7,2,10,3,5,0,0
19815,2,10,1,13,2,2,3,11,0,1
19816,1,5,1,13,2,11,2,1,0,7
19817,2,9,1,4,4,2,2,12,0,5
19818,3,5,4,10,4,3,3,1,0,4
19819,3,12,1,9,4,9,4,7,0,2
19820,2,8,1,7,3,8,1,6,0,0
19821,4,1,2,1,3,8,2,12,0,6
19822,2,12,3,9,3,12,1,3,0,0
19823,1,11,2,5,3,2,2,4,0,4
19824,2,9,2,8,3,2,1,10,0,5
19825,3,13,3,5,2,6,2,9,0,5
19826,3,9,3,7,4,6,4,2,0,4
19827,1,4,3,6,3,4,2,11,0,1
19828,4,3,1,10,4,9,1,1,0,7
19829,1,6,2,2,3,5,2,8,0,5
19830,1,2,2,4,3,7,2,8,0,6
19831,2,1,3,3,3,2,4,10,0,3
19832,2,12,4,12,1,7,3,7,0,2
19833,4,11,3,8,1,11,1,1,0,0
19834,4,4,1,3,4,3,2,13,0,5
19835,2,12,3,13,2,8,1,1,0,4
19836,4,6,2,9,4,2,3,11,0,1
19837,1,2,3,13,2,8,4,13,1,1
19838,1,5,3,2,2,2,4,10,0,5
19839,2,9,4,6,1,9,2,6,0,0
19840,2,9,3,2,3,10,3,11,0,6
19841,1,13,3,5,1,6,1,3,0,0
19842,2,1,4,6,1,8,2,4,0,3
19843,2,11,1,3,1,13,3,12,0,6
19844,2,11,2,13,3,13,1,4,0,2
19845,2,13,4,11,1,8,1,6,0,2
19846,4,8,4,1,3,6,2,8,0,5
19847,3,9,4,3,2,10,1,5,0,0
19848,1,9,3,12,3,3,1,5,0,4
19849,2,3,3,3,1,4,4,11,0,6
19850,4,3,4,5,2,4,3,7,0,3
19851,1,12,4,11,3,7,2,6,0,4
19852,3,3,2,2,1,12,2,5,0,6
19853,2,6,3,1,2,1,3,2,0,3
19854,4,7,3,8,1,3,3,7,0,1
19855,2,2,1,6,1,9,2,13,0,6
19856,2,11,3,8,4,11,4,3,0,0
19857,2,10,4,6,2,2,3,13,0,5
19858,3,5,1,8,4,2,3,8,0,1
19859,2,5,4,7,3,10,2,10,0,6
19860,2,7,3,8,2,11,2,2,0,7
19861,3,10,3,5,1,9,1,1,0,0
19862,2,4,4,10,4,5,2,12,0,1
19863,1,2,2,4,3,4,2,11,0,6
19864,1,9,2,7,2,3,4,8,0,5
19865,4,12,4,10,2,1,3,5,0,4
19866,4,2,4,1,3,1,1,3,0,3
19867,3,2,1,4,4,1,3,11,0,1
19868,1,13,4,1,2,12,4,11,1,0
19869,1,8,3,12,4,11,3,7,0,2
19870,3,8,2,6,1,8,4,4,0,0
19871,2,12,3,7,1,13,1,5,0,0
19872,3,3,3,7,1,7,2,11,0,6
19873,3,13,4,11,1,3,1,8,0,4
19874,3,3,1,4,3,9,2,7,0,6
19875,2,12,4,8,2,6,3,4,0,4
19876,4,9,4,13,4,10,3,11,0,2
19877,2,13,1,5,1,10,1,1,0,0
19878,2,11,1,2,3,4,4,2,0,0
19879,2,5,4,1,1,8,3,12,0,6
19880,4,8,3,1,4,7,3,10,0,5
19881,3,6,4,5,3,10,1,12,0,6
19882,4,10,2,13,1,2,1,8,0,4
19883,4,5,4,7,2,2,4,2,0,3
19884,4,2,3,9,4,5,2,4,0,3
19885,2,6,3,8,4,6,3,6,1,1
19886,1,2,2,9,2,6,4,12,0,1
19887,1,12,1,7,3,5,3,4,0,4
19888,4,11,3,3,1,6,1,3,0,0
19889,2,1,2,5,3,8,3,5,0,3
19890,1,13,2,7,1,3,1,7,0,4
19891,2,10,2,2,3,8,2,3,0,0
19892,2,6,1,7,1,10,2,2,0,7
19893,4,9,3,9,2,13,3,2,0,0
19894,3,5,4,6,2,9,4,11,0,6
19895,1,9,4,7,2,13,1,3,0,0
19896,4,7,3,4,2,4,3,7,0,5
19897,1,3,2,7,2,9,4,1,0,7
19898,1,1,4,8,3,8,4,10,0,6
19899,2,12,2,6,1,10,1,2,0,0
19900,3,13,3,11,1,4,4,8,0,4
19901,4,4,1,10,2,6,4,10,0,1
19902,1,7,1,4,3,13,3,12,0,6
19903,3,2,2,1,4,3,4,4,0,3
19904,4,4,4,12,3,7,2,11,0,1
19905,4,9,1,5,2,8,4,10,0,5
19906,3,11,1,7,1,12,3,4,0,0
19907,4,7,1,12,4,4,4,6,0,4
19908,2,12,1,5,4,3,2,9,0,5
19909,2,3,3,9,3,3,1,4,0,3
19910,4,4,4,1,2,6,2,8,0,3
19911,4,8,1,2,4,6,2,2,0,3
19912,2,1,4,10,4,2,2,6,0,1
19913,3,1,3,9,3,11,2,3,0,7
19914,4,11,2,2,4,10,1,5,0,0
19915,4,7,2,4,1,2,1,3,0,3
19916,1,4,3,3,4,11,4,10,0,6
19917,1,11,3,8,4,2,4,13,0,5
19918,1,9,2,8,2,6,4,11,0,2
19919,1,11,1,4,1,8,4,7,0,0
19920,4,1,4,8,4,11,2,1,0,7
19921,2,13,3,3,1,4,1,6,0,5
19922,2,12,4,10,4,11,3,6,0,2
19923,3,2,3,3,2,12,1,2,1,3
19924,1,12,2,12,4,6,4,3,0,4
19925,2,9,4,8,3,10,4,5,0,0
19926,3,8,4,11,4,10,1,11,0,2
19927,4,6,4,7,3,13,4,2,0,7
19928,3,3,1,3,1,10,2,7,0,6
19929,3,12,2,8,1,11,4,12,0,2
19930,3,2,3,1,4,9,1,7,0,6
19931,3,7,4,12,1,2,2,6,0,4
19932,3,6,4,10,4,8,4,4,0,7
19933,1,9,1,11,3,11,4,1,0,7
19934,1,5,1,9,4,1,4,4,0,4
19935,1,4,3,9,3,4,3,6,0,1
19936,3,2,1,1,2,3,4,4,0,3
19937,4,7,4,4,4,3,3,3,1,3
19938,1,10,4,10,2,4,3,7,0,4
19939,2,8,1,13,2,7,4,1,0,4
19940,2,3,3,1,2,6,1,1,0,3
19941,3,8,3,4,3,7,2,7,0,5
19942,3,6,2,8,1,8,2,7,0,7
19943,2,5,4,11,4,9,1,7,0,7
19944,1,8,3,5,3,13,4,9,0,6
19945,4,12,2,9,1,9,1,11,0,2
19946,4,12,1,7,3,2,2,8,0,5
19947,3,8,3,3,2,1,1,3,0,3
19948,4,5,4,10,3,10,4,13,0,2
19949,3,4,3,7,4,9,1,13,0,6
19950,1,10,1,7,3,12,4,7,0,0
19951,4,13,4,9,4,8,2,2,0,4
19952,3,6,3,12,3,7,2,2,0,7
19953,1,6,3,8,2,8,2,3,1,7
19954,2,3,1,2,1,11,2,7,0,6
19955,4,5,2,1,3,7,4,3,0,3
19956,4,5,2,1,4,10,4,6,0,6
19957,1,4,4,2,2,7,2,1,0,3
19958,4,9,1,8,4,10,4,8,0,2
19959,4,6,2,5,3,3,2,10,0,5
19960,1,2,3,1,4,4,1,13,0,6
19961,2,5,2,4,2,6,3,10,0,6
19962,3,2,2,8,2,12,2,7,0,7
19963,2,4,1,5,4,3,2,3,0,3
19964,2,9,4,7,4,13,1,5,0,0
19965,3,1,4,8,3,7,2,6,0,7
19966,4,1,1,8,4,3,2,8,0,1
19967,1,5,1,3,1,2,2,2,0,3
19968,4,7,2,6,2,1,1,3,0,3
19969,3,3,3,11,1,7,1,4,0,7
19970,3,5,4,11,4,6,1,9,0,1
19971,3,13,1,1,4,12,2,9,0,0
19972,4,13,3,11,2,7,2,12,0,2
19973,3,6,1,1,2,6,3,3,0,3
19974,1,5,2,5,4,6,1,2,0,3
19975,1,8,2,1,2,8,2,5,0,0
19976,2,5,2,3,2,6,3,12,0,6
19977,3,12,1,8,2,1,3,13,0,5
19978,1,12,3,2,3,9,3,12,0,5
19979,3,2,4,3,3,11,1,1,0,3
19980,4,7,3,7,4,11,1,13,0,6
19981,2,13,4,6,3,8,2,6,0,0
19982,3,10,1,11,4,13,2,1,0,7
19983,4,4,1,10,4,6,2,9,0,1
19984,1,8,2,4,2,11,3,1,0,0
19985,4,12,2,13,2,3,1,11,0,2
19986,4,9,2,7,4,4,1,13,0,5
19987,3,5,1,1,3,11,4,9,0,6
19988,3,1,4,8,2,12,2,7,0,7
19989,1,5,1,1,3,11,3,3,0,0
19990,3,1,2,6,4,2,1,5,0,3
19991,2,10,3,10,4,4,2,1,0,4
19992,1,3,4,12,2,13,4,5,0,7
19993,1,2,4,12,2,7,1,8,0,1
19994,2,6,3,13,4,9,2,1,0,7
19995,4,9,4,6,2,5,3,2,0,4
19996,1,11,3,11,4,11,1,1,1,0
19997,2,13,3,12,2,6,3,3,0,4
19998,1,3,3,7,2,8,1,11,0,6
19999,1,7,1,5,3,2,1,6,0,3
20000,4,10,1,2,4,11,2,5,0,0
20001,3,8,4,5,1,4,2,3,0,3
20002,3,10,1,8,1,10,3,4,0,0
20003,3,8,3,2,4,9,1,13,0,6
20004,3,1,1,1,2,6,4,3,1,3
20005,2,12,1,11,1,8,2,10,0,2
20006,1,10,1,2,2,8,4,11,0,5
20007,2,8,1,2,1,5,3,2,0,3
20008,3,3,2,1,2,8,3,8,0,6
20009,2,1,3,3,1,6,3,9,0,6
20010,1,9,2,10,3,6,2,11,0,2
20011,4,9,1,5,2,6,1,12,0,5
20012,2,10,2,2,1,7,3,7,1,5
20013,1,11,4,3,4,12,4,2,0,0
20014,4,5,1,9,3,11,4,8,0,7
20015,3,1,3,11,3,4,2,10,0,1
20016,4,9,2,3,4,3,3,11,0,5
20017,3,7,3,3,3,9,3,11,0,6
20018,3,8,2,1,2,8,1,5,0,0
20019,1,3,1,12,3,7,4,4,0,7
20020,4,10,3,2,2,2,2,9,0,5
20021,4,10,2,11,2,6,4,3,0,4
20022,1,11,3,6,4,5,4,11,0,5
20023,2,8,3,13,2,2,2,6,0,4
20024,2,2,3,13,3,5,2,7,0,1
20025,3,10,4,7,1,2,3,6,0,4
20026,2,13,2,2,1,11,1,5,0,0
20027,4,6,2,6,4,4,4,12,0,1
20028,2,6,2,11,1,3,4,12,0,1
20029,1,1,1,8,3,6,2,8,0,1
20030,2,13,1,10,1,1,1,8,0,4
20031,1,13,4,4,1,2,1,12,0,5
20032,3,11,1,13,4,7,2,5,0,4
20033,3,8,1,4,2,11,1,8,0,0
20034,2,6,1,4,4,9,4,10,0,6
20035,4,9,3,10,4,2,4,4,0,4
20036,2,2,2,11,2,3,4,11,0,1
20037,4,8,3,5,4,12,2,7,0,0
20038,2,13,4,12,2,11,1,4,0,2
20039,3,6,4,6,3,8,1,4,0,3
20040,2,7,4,9,4,4,1,5,0,4
20041,4,9,4,11,4,8,3,7,0,2
20042,2,6,2,8,1,2,4,4,0,4
20043,1,10,2,12,2,11,1,5,0,2
20044,1,6,1,13,2,7,4,11,0,1
20045,2,1,1,2,2,6,2,7,0,3
20046,3,4,3,11,1,12,4,8,0,7
20047,2,8,3,12,3,3,2,2,0,4
20048,2,7,3,4,2,6,2,13,0,5
20049,2,11,4,13,1,11,2,13,0,2
20050,4,12,2,9,4,1,2,8,0,4
20051,3,2,1,12,3,6,1,8,0,1
20052,1,11,1,8,3,13,4,10,0,2
20053,2,5,1,6,3,8,3,6,0,3
20054,2,8,4,4,2,5,1,3,0,3
20055,1,5,4,1,3,1,2,6,0,3
20056,2,1,2,7,3,6,2,13,0,1
20057,1,2,1,13,4,13,2,2,0,7
20058,3,6,2,4,3,13,4,11,0,6
20059,3,2,3,1,3,7,3,9,0,6
20060,3,13,4,4,2,1,2,7,0,5
20061,2,2,4,3,3,2,2,7,0,3
20062,2,3,3,1,4,11,2,11,0,6
20063,1,2,3,13,2,12,2,6,0,7
20064,1,7,3,2,3,11,1,13,0,6
20065,4,3,4,5,1,6,2,2,0,3
20066,3,11,3,13,1,10,1,12,0,2
20067,2,7,2,2,2,11,4,4,0,0
20068,1,6,4,5,4,11,1,1,0,0
20069,3,13,4,1,2,3,1,10,0,5
20070,2,1,3,10,4,7,3,2,0,7
20071,4,9,3,8,2,13,1,1,0,0
20072,2,4,4,10,3,13,1,4,0,7
20073,4,1,2,7,4,10,2,5,0,7
20074,3,2,2,9,1,2,4,4,0,3
20075,4,4,4,2,3,1,2,1,0,3
20076,4,10,3,6,2,7,1,12,0,5
20077,3,2,2,3,4,1,1,12,0,1
20078,2,7,2,8,4,7,3,7,1,2
20079,2,4,4,10,1,1,2,13,0,1
20080,4,7,1,13,4,8,3,8,1,2
20081,3,6,3,4,4,7,2,2,0,3
20082,3,3,1,10,2,2,3,2,0,3
20083,2,5,2,1,1,6,3,11,0,6
20084,4,4,2,10,4,8,1,1,0,7
20085,2,5,1,7,2,2,4,9,0,1
20086,1,8,1,5,2,12,1,13,0,6
20087,2,6,2,7,4,2,3,6,0,3
20088,2,12,3,13,1,10,2,8,0,2
20089,3,2,4,6,1,2,1,4,0,3
20090,2,13,3,12,2,2,3,13,0,2
20091,2,9,1,10,2,8,4,1,0,4
20092,3,4,2,8,1,10,3,11,0,6
20093,4,1,3,4,4,13,2,11,0,6
20094,2,5,1,11,3,1,3,11,0,1
20095,3,7,3,11,2,9,4,6,0,7
20096,4,12,3,8,2,2,4,2,0,4
20097,1,7,2,4,4,9,2,7,0,0
20098,4,9,3,12,3,2,1,6,0,4
20099,4,5,1,2,4,12,1,5,0,0
20100,1,10,4,5,3,12,1,3,0,0
20101,1,10,2,10,1,13,1,1,0,0
20102,2,7,3,12,1,8,4,6,0,7
20103,4,11,4,2,4,7,4,13,0,5
20104,4,4,2,6,2,10,1,3,0,7
20105,3,8,2,13,2,6,1,10,0,2
20106,3,4,1,9,1,6,2,1,0,7
20107,2,2,4,8,2,10,3,4,0,7
20108,2,6,2,10,3,11,2,7,0,7
20109,1,5,3,1,4,2,1,4,0,3
20110,2,11,4,12,4,1,3,11,0,1
20111,3,9,2,8,1,1,1,12,0,5
20112,3,12,4,3,1,13,4,4,0,0
20113,1,2,4,3,2,13,3,12,0,6
20114,1,10,2,8,3,8,3,1,0,0
20115,4,7,3,2,4,12,2,6,0,0
20116,3,11,4,9,2,12,3,12,0,2
20117,2,1,4,6,3,3,1,3,0,3
20118,1,11,2,13,1,12,3,3,0,7
20119,3,7,3,9,1,10,1,3,0,7
20120,2,1,4,13,1,12,4,6,0,7
20121,2,9,1,13,4,8,4,12,0,2
20122,1,7,4,2,1,3,1,8,0,5
20123,1,2,1,7,1,9,3,8,0,6
20124,2,13,3,3,1,4,2,6,0,5
20125,1,11,2,10,2,2,1,1,0,4
20126,1,7,1,1,4,1,3,7,0,5
20127,3,8,1,1,2,5,3,13,0,5
20128,1,1,4,1,3,8,1,12,0,6
20129,2,13,1,12,4,3,4,10,0,4
20130,2,8,1,10,4,8,1,5,0,7
20131,1,12,3,2,4,5,3,8,0,5
20132,1,8,4,4,3,9,1,10,0,6
20133,3,9,2,13,2,1,2,7,0,4
20134,2,9,3,9,4,4,3,11,0,1
20135,4,7,1,2,3,13,2,2,0,0
20136,1,10,2,12,2,1,1,2,0,4
20137,1,12,3,8,3,2,3,5,0,4
20138,3,1,3,11,1,9,3,6,0,7
20139,1,5,3,1,2,2,4,6,0,3
20140,1,12,2,7,2,4,2,9,0,5
20141,2,7,3,12,2,11,4,10,0,2
20142,3,8,1,7,1,5,1,11,0,5
20143,2,7,3,8,2,3,2,6,0,4
20144,1,3,4,11,3,4,4,9,0,1
20145,2,9,3,12,1,2,2,1,0,4
20146,4,5,2,9,4,12,1,13,0,6
20147,3,1,1,5,1,11,2,3,0,7
20148,1,9,4,8,4,7,1,13,0,2
20149,3,10,3,13,2,3,4,4,0,4
20150,4,11,1,4,3,4,2,7,0,5
20151,4,4,1,3,3,6,2,7,0,3
20152,4,10,3,1,3,10,1,10,1,5
20153,3,12,3,2,2,6,4,5,0,0
20154,3,7,2,7,3,9,3,1,0,0
20155,4,7,4,12,1,6,3,13,0,1
20156,3,3,2,4,4,5,4,9,0,6
20157,3,9,2,12,1,10,4,1,0,7
20158,4,4,3,7,4,3,2,3,0,3
20159,2,5,2,4,2,7,3,10,0,6
20160,4,5,1,9,4,9,2,5,0,7
20161,2,12,1,3,3,9,2,10,0,5
20162,3,10,3,12,3,1,2,9,0,4
20163,2,9,2,3,3,12,3,8,0,0
20164,4,13,4,11,2,11,3,1,0,0
20165,4,10,1,2,3,3,2,1,0,3
20166,3,4,1,6,2,1,1,9,0,1
20167,2,7,3,1,4,5,4,8,0,5
20168,3,8,4,3,4,4,3,3,0,3
20169,4,9,3,13,3,11,4,3,0,7
20170,3,4,3,11,2,12,2,2,0,7
20171,4,3,1,11,2,10,1,12,0,1
20172,4,2,4,9,1,2,2,2,1,3
20173,1,2,1,9,2,9,2,2,0,7
20174,2,12,3,7,4,5,1,8,0,5
20175,4,8,2,13,2,12,2,6,0,7
20176,4,11,3,11,1,3,3,3,1,4
20177,2,2,1,8,2,9,2,3,0,7
20178,3,6,1,9,4,4,2,9,0,1
20179,3,10,4,7,1,7,3,8,0,2
20180,4,11,2,9,1,7,3,8,0,2
20181,2,13,2,9,4,10,2,4,0,0
20182,2,9,4,13,2,6,2,11,0,2
20183,2,8,2,11,3,11,4,7,0,2
20184,3,9,1,3,3,12,1,9,0,0
20185,2,2,3,5,2,4,2,10,0,1
20186,2,2,4,13,1,4,1,11,0,1
20187,3,1,2,5,4,4,4,6,0,3
20188,1,10,3,9,1,2,4,6,0,4
20189,2,10,1,3,1,8,4,3,0,0
20190,1,13,4,7,3,7,1,7,1,2
20191,2,7,3,13,2,13,1,1,0,7
20192,1,1,3,3,2,8,2,12,0,6
20193,2,12,4,7,2,10,1,13,0,2
20194,2,11,3,1,1,12,1,11,0,0
20195,2,7,4,2,3,3,2,11,0,5
20196,1,9,2,2,3,2,2,1,0,3
20197,4,13,1,13,3,8,1,2,0,4
20198,3,11,3,13,4,4,2,11,0,2
20199,3,11,4,4,3,9,2,9,0,5
20200,2,5,1,11,4,5,3,13,1,1
20201,4,9,2,13,2,4,1,5,0,4
20202,1,6,2,4,4,3,2,9,0,5
20203,4,12,3,3,3,5,4,8,0,5
20204,3,9,2,6,1,12,1,6,0,0
20205,1,1,1,10,4,1,4,7,0,1
20206,1,4,1,12,4,8,1,9,0,1
20207,1,11,2,4,4,10,2,13,0,5
20208,2,9,2,6,1,5,4,4,0,4
20209,4,7,2,13,3,5,1,7,1,1
20210,4,2,1,5,1,6,2,11,0,6
20211,4,6,4,3,2,8,4,11,0,6
20212,1,10,2,7,4,8,1,11,0,2
20213,4,4,3,9,2,1,1,13,0,1
20214,2,3,2,9,2,11,3,8,0,7
20215,2,5,1,5,4,6,2,13,0,6
20216,3,2,3,4,3,7,1,7,0,3
20217,3,9,4,3,3,4,2,6,0,5
20218,3,1,2,13,3,12,1,8,0,7
20219,3,3,3,11,1,4,3,12,0,1
20220,2,2,1,10,4,10,4,1,0,7
20221,1,8,3,6,4,13,3,12,0,6
20222,4,9,2,12,1,4,3,12,0,1
20223,1,1,4,2,2,12,4,1,0,3
20224,4,11,4,2,3,3,2,8,0,5
20225,3,7,2,10,1,11,3,8,0,2
20226,3,4,1,13,1,7,2,1,0,7
20227,1,3,2,3,3,9,3,2,0,3
20228,3,1,2,11,4,3,3,5,0,1
20229,1,8,2,13,4,2,3,1,0,4
20230,2,7,1,10,3,12,2,3,0,7
20231,3,5,4,9,3,9,1,11,0,6
20232,2,3,4,4,1,8,1,10,0,6
20233,1,12,1,9,3,11,3,4,0,0
20234,3,7,2,2,1,10,4,6,0,0
20235,1,12,4,12,3,9,2,5,1,2
20236,4,11,4,2,4,12,4,9,0,0
20237,3,5,2,3,1,8,1,3,0,3
20238,2,2,3,13,1,5,4,13,0,1
20239,4,4,3,12,4,1,2,11,0,1
20240,2,6,2,13,1,12,2,2,0,7
20241,2,2,4,5,3,6,4,13,0,6
20242,4,1,1,8,1,10,3,3,0,7
20243,2,13,3,8,4,8,3,9,0,2
20244,2,7,2,5,3,4,1,3,0,3
20245,1,7,2,12,4,2,3,1,0,4
20246,4,12,3,1,2,6,1,10,0,5
20247,1,9,3,10,2,5,4,5,0,4
20248,3,2,2,3,4,5,4,12,0,6
20249,2,2,2,5,1,5,2,3,0,3
20250,4,9,2,8,2,10,1,9,0,2
20251,3,6,2,10,4,13,2,1,0,7
20252,1,5,2,9,2,8,2,1,0,7
20253,3,9,3,10,1,9,2,13,0,2
20254,4,10,2,3,4,9,4,13,0,5
20255,1,3,2,5,4,5,3,4,0,3
20256,1,1,1,10,1,4,3,9,0,1
20257,4,9,1,9,4,11,3,10,0,2
20258,1,1,1,10,4,1,1,7,0,1
20259,2,11,1,4,3,2,3,1,0,4
20260,2,1,1,3,4,13,3,12,0,6
20261,4,11,2,1,3,5,4,4,0,0
20262,3,12,1,11,1,3,2,11,0,2
20263,2,4,1,10,4,5,1,7,0,1
20264,2,13,1,2,4,6,4,12,0,5
20265,3,6,3,11,1,12,1,11,0,2
20266,4,3,4,5,1,11,2,3,0,7
20267,1,9,4,3,4,10,1,2,0,0
20268,1,7,1,2,4,12,4,9,0,6
20269,2,1,1,12,4,4,2,12,0,1
20270,3,2,1,1,1,11,3,12,0,6
20271,4,3,4,9,4,10,4,4,0,7
20272,3,2,4,9,1,10,1,7,0,7
20273,2,3,4,8,3,1,4,13,0,1
20274,1,9,4,6,3,13,3,10,0,2
20275,1,7,1,5,4,3,3,3,0,3
20276,3,1,4,4,1,4,2,12,0,6
20277,1,6,4,7,2,8,2,13,0,6
20278,2,9,3,3,4,4,3,7,0,5
20279,4,11,2,2,1,5,1,9,0,5
20280,3,4,4,5,4,13,1,5,0,6
20281,2,1,4,10,3,11,3,5,0,7
20282,1,13,3,13,2,10,4,6,0,2
20283,2,4,4,6,4,9,3,11,0,6
20284,2,1,3,2,4,10,4,11,0,6
20285,1,8,1,6,3,11,3,1,0,0
20286,1,8,1,11,4,7,1,9,0,2
20287,4,3,3,10,4,8,3,9,0,1
20288,2,10,1,7,3,8,4,13,0,2
20289,1,3,1,7,3,13,3,5,0,7
20290,4,12,1,4,1,3,2,1,0,4
20291,3,8,2,1,4,12,1,9,0,6
20292,1,4,2,6,2,11,4,11,1,6
20293,2,3,2,4,2,5,3,7,0,3
20294,3,6,2,12,4,8,1,3,0,7
20295,3,13,2,10,1,5,4,4,0,4
20296,4,1,3,2,1,6,4,5,0,3
20297,3,7,3,10,2,7,4,12,0,2
20298,2,10,3,13,4,2,1,10,0,1
20299,2,13,2,1,4,8,3,12,0,5
20300,1,2,3,13,3,4,1,10,0,1
20301,4,6,4,3,2,11,1,8,0,6
20302,4,12,4,8,4,2,3,5,0,4
20303,3,11,2,6,1,7,3,12,0,5
20304,3,11,4,2,4,4,1,3,0,0
20305,3,6,1,5,2,7,1,10,0,6
20306,3,11,1,11,1,3,4,2,0,4
20307,2,3,3,13,3,2,2,10,0,1
20308,4,10,4,8,1,6,3,12,0,2
20309,4,1,1,9,3,5,1,1,0,3
20310,2,4,3,13,1,12,3,12,0,2
20311,2,2,2,9,4,11,2,10,0,6
20312,2,11,4,13,4,5,2,8,0,4
20313,3,4,1,3,2,11,3,12,0,6
20314,2,8,4,13,2,4,3,1,0,4
20315,2,6,1,7,3,3,2,4,0,3
20316,4,9,3,4,4,2,2,12,0,5
20317,1,2,4,2,4,13,2,11,0,6
20318,4,12,1,2,2,12,3,11,0,0
20319,1,5,3,7,4,2,1,10,0,1
20320,2,9,2,11,1,12,4,11,0,2
20321,3,2,4,13,3,8,1,12,0,1
20322,4,1,1,12,2,8,4,2,0,7
20323,3,9,4,9,1,7,2,13,0,2
20324,4,11,2,11,1,6,3,3,0,4
20325,2,3,2,8,3,11,4,6,0,7
20326,3,2,4,5,1,9,3,5,0,3
20327,1,10,4,6,1,5,2,13,0,5
20328,4,7,2,2,2,1,4,11,0,5
20329,3,5,2,7,3,8,3,10,0,6
20330,3,3,2,3,1,12,4,5,0,6
20331,4,8,3,3,2,4,1,13,0,5
20332,4,12,2,1,4,4,4,7,0,5
20333,2,10,1,2,2,6,3,8,0,5
20334,2,8,2,5,3,1,2,9,0,5
20335,3,8,4,12,4,4,4,6,0,4
20336,2,10,3,1,1,5,1,13,0,5
20337,3,3,2,11,2,3,2,12,0,1
20338,2,3,4,3,3,5,1,12,0,6
20339,3,7,1,5,4,8,2,8,0,6
20340,2,7,3,10,1,1,1,10,0,1
20341,2,7,3,13,2,9,1,13,0,2
20342,4,12,2,6,1,1,3,4,0,4
20343,2,1,4,11,2,9,1,9,0,7
20344,4,8,4,5,2,6,2,10,0,5
20345,4,8,4,1,2,2,4,6,0,5
20346,2,9,2,1,1,11,2,4,0,0
20347,2,13,2,6,4,1,2,12,0,5
20348,2,13,2,6,4,4,3,6,0,4
20349,1,4,4,2,1,7,3,6,0,3
20350,3,2,3,13,2,1,2,7,0,1
20351,2,3,1,12,2,5,3,5,0,1
20352,4,12,1,9,4,9,2,12,0,2
20353,3,9,1,11,4,4,3,2,0,4
20354,4,5,2,11,3,3,3,11,0,1
20355,3,6,4,13,2,6,3,4,0,7
20356,2,10,1,13,3,10,4,5,0,2
20357,2,7,3,3,1,1,4,11,0,5
20358,3,7,1,2,3,13,4,1,0,0
20359,3,3,1,2,2,4,1,4,0,3
20360,2,13,3,4,4,6,1,3,0,0
20361,3,6,3,13,2,12,1,3,0,7
20362,1,13,2,8,2,4,1,10,0,5
20363,1,6,3,11,2,4,3,9,0,1
20364,3,7,4,6,2,8,1,13,0,6
20365,2,6,1,3,2,3,4,1,0,3
20366,1,12,2,1,3,10,4,10,0,5
20367,2,3,1,6,2,5,4,1,0,3
20368,2,1,4,1,1,11,2,10,1,6
20369,2,5,3,11,2,9,3,12,0,2
20370,4,12,3,11,2,5,2,12,0,2
20371,3,10,3,2,4,6,3,5,0,0
20372,1,2,4,5,3,12,1,7,0,6
20373,3,2,1,10,2,7,4,6,0,7
20374,2,8,4,2,2,12,2,11,0,6
20375,3,3,1,10,4,7,3,9,0,1
20376,3,1,4,5,3,6,1,8,0,6
20377,4,2,4,4,1,12,2,3,0,7
20378,3,3,1,9,2,12,1,7,0,7
20379,2,9,3,6,4,3,4,6,0,4
20380,4,9,2,10,2,12,4,12,0,2
20381,1,13,2,5,3,7,2,13,0,5
20382,3,5,2,1,3,8,1,11,0,6
20383,2,5,1,1,1,10,1,11,0,6
20384,1,6,3,9,1,1,1,7,0,1
20385,3,2,4,1,2,5,2,3,0,3
20386,4,6,1,8,3,10,3,13,0,6
20387,3,7,2,6,2,5,3,11,0,5
20388,2,5,2,6,2,9,1,9,1,6
20389,1,13,4,7,1,5,3,12,0,5
20390,3,11,4,9,2,3,2,13,0,5
20391,1,13,4,12,4,10,1,6,0,2
20392,1,11,4,5,2,13,2,10,0,2
20393,3,5,2,2,2,12,4,1,0,0
20394,4,5,2,4,1,9,1,6,0,6
20395,4,7,3,9,1,12,1,6,0,7
20396,1,4,2,12,3,9,3,1,0,7
20397,2,3,1,9,3,5,4,4,0,3
20398,3,4,3,5,3,12,2,6,0,6
20399,4,2,2,12,3,6,2,13,0,1
20400,3,6,3,3,2,13,4,9,0,6
20401,4,10,1,9,4,7,3,6,0,4
20402,4,11,3,4,3,10,3,6,0,0
20403,1,7,2,11,4,1,2,8,0,1
