,suit1,card1,suit2,card2,suit3,card3,suit4,card4,labels,cluster
18488,1,10,2,8,4,8,4,13,0,5
18489,4,3,3,7,3,13,3,10,0,6
18490,2,12,2,6,1,6,1,2,0,2
18491,1,10,4,5,2,8,4,3,0,0
18492,3,8,4,4,2,13,1,4,0,0
18493,4,1,2,9,2,8,4,11,0,7
18494,4,7,3,4,2,9,2,6,0,6
18495,1,7,3,6,3,13,1,13,0,6
18496,3,9,1,2,4,3,4,11,0,7
18497,3,6,2,10,4,5,3,12,0,7
18498,3,4,3,8,4,13,3,2,0,6
18499,4,13,3,6,3,12,1,2,0,6
18500,3,9,4,11,4,13,2,2,0,0
18501,1,6,2,1,2,7,2,9,0,2
18502,2,13,4,3,4,5,4,7,0,0
18503,1,8,1,1,1,11,4,2,0,5
18504,1,13,3,2,3,3,2,13,0,6
18505,2,11,4,13,1,4,3,9,0,0
18506,2,2,1,9,2,3,2,9,0,2
18507,3,11,1,3,2,13,4,3,0,7
18508,1,1,4,7,3,3,1,5,0,0
18509,1,3,4,13,3,10,4,5,0,0
18510,2,8,3,2,1,1,4,11,0,1
18511,3,10,1,13,1,9,1,5,0,3
18512,3,11,3,6,2,1,3,13,0,6
18513,2,6,3,7,3,6,3,13,0,6
18514,3,6,3,10,4,2,2,9,0,6
18515,4,2,4,5,4,7,1,9,0,0
18516,4,6,2,12,1,3,1,10,0,3
18517,2,12,2,5,2,2,4,1,0,5
18518,4,8,2,6,3,13,1,3,0,4
18519,2,9,4,11,3,3,3,6,0,0
18520,3,2,3,10,3,5,1,3,0,6
18521,2,6,3,1,3,12,4,2,0,6
18522,3,13,4,13,4,6,2,13,1,0
18523,3,8,4,13,4,8,4,6,0,0
18524,2,11,1,9,4,12,1,13,0,8
18525,2,10,3,2,1,6,3,9,0,1
18526,1,13,4,2,1,7,1,10,0,0
18527,1,12,3,1,3,2,2,13,0,6
18528,1,2,2,1,2,13,2,9,0,2
18529,1,8,1,12,1,4,3,3,0,2
18530,1,6,3,13,4,10,1,11,0,6
18531,3,7,1,6,2,12,2,7,0,3
18532,3,1,3,4,1,10,2,2,0,1
18533,3,13,3,10,4,7,3,6,0,6
18534,2,13,2,4,1,9,1,12,0,2
18535,2,11,3,11,3,10,4,9,0,6
18536,4,13,4,9,4,11,1,1,0,0
18537,3,2,4,8,1,8,3,1,0,0
18538,1,12,4,9,1,8,1,5,0,0
18539,4,2,2,10,1,10,4,5,0,7
18540,1,12,2,8,2,11,2,4,0,2
18541,3,8,4,11,1,5,3,10,0,0
18542,1,8,4,8,1,4,1,9,0,0
18543,3,11,1,1,2,1,3,7,0,7
18544,1,8,2,3,3,1,4,5,0,5
18545,1,12,1,13,4,1,3,1,0,5
18546,1,5,4,2,1,8,2,3,0,0
18547,1,12,2,8,3,10,3,5,0,5
18548,1,1,2,10,2,9,1,11,0,2
18549,2,13,4,12,1,8,2,4,0,0
18550,2,7,1,2,1,5,2,9,0,2
18551,2,5,3,5,1,2,2,6,0,1
18552,1,5,4,2,3,7,3,10,0,0
18553,3,11,3,10,3,1,3,4,0,6
18554,1,9,4,3,1,3,3,11,0,0
18555,2,2,4,7,4,1,2,8,0,0
18556,4,1,3,6,2,11,2,5,0,6
18557,4,1,2,6,2,10,1,5,0,3
18558,4,2,3,1,4,9,2,10,0,6
18559,2,5,3,13,4,11,3,9,0,6
18560,4,10,1,2,4,1,4,5,0,7
18561,1,8,4,5,4,8,4,13,0,0
18562,1,2,3,8,2,11,4,4,0,1
18563,4,4,1,5,1,4,1,9,0,3
18564,4,2,2,2,4,11,4,8,0,7
18565,1,4,2,9,3,10,3,9,0,5
18566,4,9,4,12,1,1,3,6,0,0
18567,2,7,1,6,3,1,4,3,0,5
18568,3,1,1,5,1,9,3,2,0,7
18569,3,2,4,4,3,12,2,5,0,0
18570,3,9,2,10,4,1,1,12,0,4
18571,4,7,1,4,2,2,1,11,0,3
18572,2,5,2,11,1,8,4,1,0,5
18573,1,13,3,12,2,11,2,8,0,6
18574,2,7,3,3,1,9,3,4,0,1
18575,3,9,3,4,1,12,3,1,0,1
18576,2,1,4,2,3,10,2,12,0,0
18577,4,7,4,8,3,1,4,4,0,0
18578,2,7,1,4,1,8,3,9,0,2
18579,1,11,4,1,4,13,2,13,0,0
18580,4,6,2,5,4,8,4,1,0,7
18581,4,1,2,3,3,7,4,2,0,7
18582,2,11,4,7,4,6,2,3,0,0
18583,2,5,3,3,3,10,1,12,0,6
18584,3,11,2,5,2,7,1,5,0,3
18585,3,5,1,12,2,13,3,8,0,7
18586,1,11,3,8,2,6,4,2,0,1
18587,1,2,4,1,2,11,1,10,0,0
18588,3,10,1,1,3,13,2,8,0,4
18589,1,2,2,9,1,9,1,10,0,2
18590,2,13,1,4,2,8,3,3,0,5
18591,3,9,1,4,4,13,2,4,0,4
18592,3,6,4,13,1,11,1,2,0,0
18593,4,10,3,6,3,10,1,8,0,6
18594,1,12,4,12,1,1,2,11,0,0
18595,4,12,3,9,2,10,4,3,0,1
18596,3,4,1,1,4,4,4,3,0,7
18597,4,13,4,1,4,5,2,13,1,0
18598,4,4,4,5,2,4,2,1,0,0
18599,3,2,3,3,1,2,1,11,0,1
18600,3,6,3,13,4,13,2,11,0,6
18601,3,6,3,4,3,3,1,6,1,6
18602,1,9,2,8,2,13,4,6,0,5
18603,4,13,1,10,2,8,2,4,0,3
18604,3,9,1,13,2,2,4,5,0,7
18605,4,1,4,7,2,4,3,2,0,0
18606,2,10,3,11,4,7,3,4,0,6
18607,4,12,4,9,2,9,1,7,0,0
18608,3,11,2,5,2,12,1,11,0,3
18609,3,1,1,12,2,8,4,2,0,7
18610,4,9,2,10,2,6,4,8,0,7
18611,3,4,2,13,2,7,3,2,0,7
18612,1,10,4,13,2,7,3,5,0,0
18613,2,7,2,3,1,5,2,8,0,2
18614,1,3,2,12,3,7,4,2,0,5
18615,4,7,4,2,4,5,2,10,0,0
18616,1,10,2,3,2,2,1,5,0,2
18617,3,3,4,1,4,7,1,11,0,0
18618,3,1,4,9,4,7,3,6,0,0
18619,4,11,4,2,3,7,1,12,0,0
18620,4,2,4,10,1,11,2,5,0,0
18621,4,1,2,2,3,8,1,3,0,4
18622,1,3,3,6,1,9,4,10,0,1
18623,4,7,3,12,2,2,3,4,0,6
18624,1,10,4,11,2,11,2,2,0,0
18625,3,6,2,13,4,9,4,13,0,7
18626,3,11,4,8,2,8,4,4,0,0
18627,2,13,4,8,4,2,1,4,0,0
18628,2,10,2,11,4,13,3,5,0,5
18629,4,3,2,7,4,13,3,10,0,7
18630,4,9,4,13,1,3,3,11,0,0
18631,1,7,3,8,3,4,3,6,0,6
18632,1,3,4,11,3,4,4,13,0,0
18633,3,11,3,7,2,13,3,3,0,6
18634,2,8,4,8,1,7,4,3,0,0
18635,1,9,4,7,2,8,4,2,0,0
18636,4,11,4,4,1,2,1,6,0,0
18637,2,6,1,6,4,6,1,3,1,8
18638,2,2,3,7,3,12,1,1,0,6
18639,3,4,2,11,4,9,2,10,0,4
18640,1,5,2,12,3,4,1,7,0,8
18641,1,8,2,13,4,2,1,10,0,8
18642,2,5,2,1,4,10,1,12,0,8
18643,2,2,1,6,3,13,2,10,0,8
18644,1,13,4,13,2,8,1,11,0,0
18645,3,10,1,6,2,7,4,2,0,7
18646,3,9,2,10,3,10,4,7,0,7
18647,4,9,3,9,3,11,4,1,0,6
18648,1,9,4,3,1,1,4,12,0,0
18649,4,8,3,3,1,1,3,7,0,1
18650,4,4,3,1,1,8,1,1,0,1
18651,1,6,1,4,2,12,4,1,0,5
18652,1,1,4,4,4,10,2,1,0,0
18653,4,2,4,3,4,1,2,9,0,0
18654,4,3,2,8,3,7,3,3,0,7
18655,1,9,2,2,2,7,2,5,0,2
18656,3,10,1,5,2,3,2,8,0,3
18657,1,4,1,5,1,1,2,8,0,2
18658,3,11,1,3,4,9,3,1,0,7
18659,4,3,3,8,3,3,3,13,0,6
18660,2,2,1,1,2,6,4,11,0,5
18661,4,12,4,7,1,11,1,4,0,0
18662,3,4,3,8,4,11,4,1,0,6
18663,4,9,2,11,1,8,1,7,0,3
18664,2,9,1,4,1,6,3,9,0,2
18665,3,2,1,7,2,8,2,9,0,3
18666,1,12,3,9,4,10,3,11,1,6
18667,2,13,1,9,2,12,2,6,0,2
18668,2,7,4,12,2,5,1,5,0,0
18669,2,13,2,4,3,8,2,1,0,8
18670,3,6,3,4,1,6,4,4,0,1
18671,4,10,4,12,3,1,1,9,0,0
18672,4,8,4,9,4,3,3,9,0,0
18673,3,2,3,7,1,8,4,7,0,1
18674,2,9,2,13,1,10,3,5,0,5
18675,2,2,4,10,1,5,1,3,0,0
18676,3,8,3,9,1,7,2,8,0,1
18677,2,6,4,13,4,7,1,4,0,0
18678,3,2,2,11,2,3,1,3,0,3
18679,4,10,4,13,1,9,3,7,0,0
18680,2,1,2,7,2,8,3,6,0,5
18681,3,12,3,7,2,2,4,13,0,1
18682,1,6,4,10,1,4,2,12,0,0
18683,3,4,3,3,1,6,1,1,0,1
18684,3,12,4,3,3,8,1,10,0,0
18685,1,10,4,9,4,11,2,6,0,0
18686,3,12,4,2,1,10,3,1,0,0
18687,2,4,3,12,2,8,1,2,0,6
18688,1,3,4,5,3,10,3,11,0,0
18689,4,12,3,4,2,12,4,11,0,1
18690,3,2,3,9,1,6,4,6,0,1
18691,2,9,4,3,3,3,4,4,0,0
18692,2,11,4,13,2,5,3,4,0,0
18693,2,4,1,10,1,11,4,8,0,5
18694,4,3,4,9,4,2,2,11,0,0
18695,1,7,2,13,3,7,3,5,0,5
18696,2,3,3,12,4,11,3,1,0,6
18697,3,2,4,6,1,5,2,1,0,0
18698,3,9,4,7,2,12,4,11,0,0
18699,1,4,4,13,1,5,4,7,0,0
18700,2,13,1,12,4,3,2,9,0,8
18701,4,10,3,2,4,4,4,12,0,6
18702,3,12,4,7,2,6,1,12,0,0
18703,1,6,3,8,4,11,3,5,0,6
18704,2,13,4,3,2,4,1,8,0,0
18705,1,13,1,9,1,3,3,4,0,2
18706,1,4,3,6,1,2,3,7,0,1
18707,3,3,2,1,4,7,3,1,0,7
18708,2,11,1,8,2,10,4,5,0,5
18709,2,5,2,9,3,3,4,2,0,5
18710,2,13,1,12,3,12,1,4,0,8
18711,4,12,4,7,4,11,1,10,0,0
18712,4,12,3,13,2,2,2,4,0,6
18713,4,9,3,4,1,4,2,8,0,1
18714,2,10,1,5,4,11,1,13,0,8
18715,2,11,1,8,2,2,3,3,0,5
18716,3,9,4,5,4,1,1,12,0,0
18717,2,6,3,12,1,3,2,3,0,1
18718,2,11,1,2,1,9,2,3,0,2
18719,3,5,2,11,2,12,4,6,0,7
18720,1,8,4,8,4,1,1,7,0,0
18721,4,1,4,10,4,6,3,2,0,0
18722,3,12,2,10,1,5,4,10,0,7
18723,4,3,1,3,3,13,2,9,0,4
18724,3,10,2,9,1,12,1,9,0,3
18725,4,9,2,3,1,5,4,6,0,7
18726,2,3,1,2,1,12,2,2,0,2
18727,3,3,3,6,3,1,2,6,0,6
18728,1,7,4,4,3,9,2,1,0,0
18729,1,1,2,1,3,2,3,9,0,5
18730,4,8,2,2,4,3,3,11,0,7
18731,1,2,1,13,4,10,2,12,0,8
18732,2,1,4,10,3,2,3,10,0,0
18733,3,10,4,10,1,9,2,3,0,0
18734,3,5,4,6,3,13,4,8,0,0
18735,3,7,1,5,3,4,3,12,0,7
18736,1,11,2,11,2,1,1,6,0,2
18737,3,6,2,8,4,13,4,5,0,7
18738,2,8,3,4,3,11,4,8,0,6
18739,1,7,2,3,4,2,1,2,0,8
18740,1,5,2,8,4,3,1,13,0,8
18741,4,4,4,10,4,1,3,11,0,0
18742,1,3,2,12,4,11,4,9,0,5
18743,3,4,4,13,3,3,1,10,0,0
18744,3,11,1,2,4,10,1,5,0,4
18745,1,7,3,9,4,4,4,5,0,6
18746,1,4,3,1,3,3,2,9,0,6
18747,4,11,3,6,4,1,4,7,0,6
18748,1,2,3,11,2,4,3,3,0,6
18749,4,10,2,11,3,5,1,5,0,4
18750,2,3,3,3,3,10,2,12,0,6
18751,4,4,2,3,2,8,3,5,0,7
18752,3,11,1,12,4,5,1,4,0,4
18753,3,9,3,12,3,11,3,6,0,6
18754,4,9,3,9,2,1,3,8,0,6
18755,3,1,1,4,3,2,4,6,0,7
18756,1,7,1,4,4,4,3,2,0,5
18757,1,6,2,9,3,8,1,4,0,8
18758,2,7,1,13,3,11,3,12,0,5
18759,3,1,1,6,2,5,3,7,0,7
18760,2,1,3,2,4,12,1,3,0,6
18761,4,13,2,10,3,6,1,1,0,4
18762,1,12,1,9,2,8,4,13,0,5
18763,3,2,3,4,1,4,2,1,0,1
18764,1,4,2,1,2,12,3,3,0,5
18765,1,2,4,6,4,4,4,3,0,0
18766,4,5,4,9,2,6,3,5,0,0
18767,3,4,2,4,3,8,1,7,0,4
18768,1,12,3,1,4,12,3,11,0,6
18769,4,1,1,11,3,4,2,2,0,4
18770,3,6,4,11,4,4,3,8,0,0
18771,1,3,1,8,3,13,4,11,0,5
18772,2,9,1,2,2,8,2,12,0,2
18773,2,4,2,7,3,8,2,1,0,8
18774,2,6,4,8,4,13,4,7,0,0
18775,4,4,2,1,2,2,1,3,0,3
18776,3,13,2,12,3,1,2,1,0,4
18777,4,3,4,4,4,11,1,7,0,0
18778,2,9,1,13,4,11,4,6,0,5
18779,1,12,3,10,4,3,4,9,0,6
18780,2,8,4,6,4,11,1,13,0,0
18781,4,8,3,5,3,1,1,3,0,6
18782,1,11,3,9,4,5,1,8,0,6
18783,2,4,2,13,4,1,3,11,0,5
18784,2,8,1,8,2,3,3,1,0,5
18785,3,11,1,6,3,6,4,1,0,7
18786,4,10,1,8,3,3,3,11,0,7
18787,1,6,2,9,2,11,3,5,0,5
18788,2,5,3,3,3,4,2,10,0,6
18789,3,3,4,4,1,4,1,2,0,0
18790,1,4,4,3,3,11,4,1,0,0
18791,4,7,3,9,1,8,1,2,0,1
18792,4,11,2,4,3,9,3,5,0,7
18793,2,5,1,9,2,7,3,9,0,5
18794,1,8,2,5,4,11,2,13,0,8
18795,4,2,3,10,4,1,3,7,0,6
18796,3,10,1,3,1,6,3,6,0,7
18797,3,5,4,3,3,6,3,1,0,0
18798,3,13,2,8,2,1,2,13,0,3
18799,3,3,4,3,1,5,1,9,0,0
18800,3,9,4,6,1,1,3,11,0,0
18801,3,4,1,6,2,8,2,3,0,3
18802,1,6,4,3,3,1,1,2,0,0
18803,2,9,4,1,1,1,4,4,0,0
18804,3,10,3,5,1,1,1,12,0,1
18805,3,7,3,4,3,3,1,4,0,6
18806,2,1,2,6,4,2,3,4,0,5
18807,2,4,1,5,1,7,4,5,0,5
18808,2,4,3,13,3,1,4,9,0,6
18809,1,8,3,8,4,12,1,6,0,6
18810,1,1,4,6,3,12,1,13,0,0
18811,2,12,4,11,3,13,3,1,0,0
18812,3,13,3,8,1,4,3,4,0,1
18813,2,11,3,10,2,8,4,4,0,1
18814,4,2,4,5,3,7,2,13,0,0
18815,4,13,3,6,4,9,2,4,0,6
18816,4,3,1,10,3,12,4,4,0,7
18817,3,9,1,1,1,10,1,13,0,3
18818,3,13,1,11,1,9,3,2,0,3
18819,1,10,3,1,2,8,1,9,0,6
18820,2,1,1,10,3,8,3,13,0,5
18821,1,9,1,2,1,12,3,9,0,2
18822,1,1,1,2,3,8,3,10,0,5
18823,1,2,2,10,4,10,1,4,0,8
18824,2,7,4,11,4,1,1,7,1,0
18825,3,8,4,5,3,12,4,4,0,0
18826,2,2,1,6,4,5,3,12,0,5
18827,1,2,1,9,3,7,1,12,0,8
18828,2,2,1,2,3,8,3,9,0,5
18829,1,11,2,9,4,3,4,4,0,5
18830,2,1,4,3,2,8,4,10,0,0
18831,3,11,2,3,3,13,4,1,0,7
18832,3,3,3,12,1,1,2,4,0,1
18833,4,1,2,5,1,4,1,13,0,3
18834,2,12,3,11,1,9,4,4,0,1
18835,2,3,1,6,1,7,2,4,0,2
18836,3,4,2,4,1,8,2,10,0,3
18837,4,2,3,8,3,7,1,13,0,6
18838,1,13,3,6,1,3,4,2,0,1
18839,2,1,2,4,4,11,2,3,0,8
18840,3,2,3,11,2,11,2,10,0,6
18841,1,10,2,8,2,10,2,13,0,2
18842,3,5,2,10,4,4,4,8,0,7
18843,4,11,4,8,2,6,4,3,0,0
18844,2,11,1,8,3,9,3,13,0,5
18845,1,6,2,12,2,3,3,1,0,5
18846,2,4,2,13,1,1,1,10,0,2
18847,1,12,4,1,1,5,2,1,0,0
18848,2,6,1,10,4,10,1,5,0,8
18849,1,7,4,12,1,4,2,7,0,0
18850,3,1,3,11,4,4,2,5,0,6
18851,2,7,3,13,3,2,2,9,0,6
18852,2,3,1,11,4,4,2,1,0,8
18853,1,7,3,11,2,4,1,12,0,6
18854,2,13,1,12,3,9,4,8,0,5
18855,4,6,4,5,2,8,3,12,0,0
18856,3,6,2,10,2,12,2,7,0,3
18857,2,3,3,3,4,4,3,9,0,6
18858,2,11,2,6,3,9,1,3,0,8
18859,3,1,2,8,2,10,3,4,0,7
18860,2,13,3,10,4,8,2,6,0,6
18861,1,2,2,13,1,11,2,11,0,2
18862,4,12,3,2,3,6,3,9,0,6
18863,3,11,1,5,1,6,3,1,0,7
18864,4,4,3,3,4,3,2,4,0,6
18865,3,13,3,12,2,2,2,5,0,6
18866,2,7,4,3,3,12,3,7,0,0
18867,4,8,4,12,4,4,1,11,0,0
18868,1,7,2,3,4,10,4,8,0,5
18869,1,7,4,4,2,11,2,4,0,0
18870,2,9,3,2,3,4,3,8,0,6
18871,2,2,1,6,2,10,4,6,0,5
18872,2,10,3,1,1,8,4,12,0,1
18873,3,10,4,9,4,3,3,12,0,0
18874,1,1,3,9,3,3,1,5,0,6
18875,4,10,4,13,3,7,1,5,0,0
18876,2,4,1,11,2,9,4,10,0,5
18877,3,8,4,3,3,12,3,2,0,0
18878,3,11,1,7,3,12,4,9,0,7
18879,4,12,2,2,1,9,4,4,0,7
18880,2,11,1,13,4,1,4,6,0,5
18881,2,9,1,8,4,13,2,8,0,8
18882,2,12,4,13,3,2,1,11,0,0
18883,2,5,2,7,2,3,1,12,0,2
18884,1,10,2,13,3,4,4,8,0,5
18885,4,11,3,6,2,1,2,11,0,6
18886,2,12,4,2,4,12,1,10,0,0
18887,4,4,4,7,1,6,4,3,0,0
18888,3,6,1,7,1,3,3,13,0,3
18889,2,12,4,13,3,7,1,12,0,0
18890,3,5,2,13,2,10,3,2,0,7
18891,3,2,4,5,2,8,2,13,0,0
18892,2,2,1,13,2,8,3,6,0,5
18893,3,1,1,2,1,10,3,7,0,7
18894,1,7,1,9,3,11,3,7,0,5
18895,3,13,4,3,2,12,3,8,0,0
18896,2,2,1,8,2,8,1,4,0,2
18897,4,4,4,5,3,12,3,13,0,0
18898,3,11,3,13,2,10,4,10,1,1
18899,2,5,1,6,2,3,3,7,0,5
18900,4,4,2,1,1,6,3,6,0,7
18901,2,2,2,11,1,5,1,11,0,2
18902,3,4,1,1,4,9,3,5,0,7
18903,3,7,1,7,4,7,2,13,1,4
18904,4,11,3,6,2,10,4,13,0,6
18905,1,12,4,4,4,1,3,1,0,0
18906,2,4,3,8,3,12,4,1,0,6
18907,4,1,3,2,4,7,3,10,0,6
18908,3,4,2,11,3,6,3,1,0,7
18909,1,8,4,1,4,7,4,9,0,0
18910,3,2,2,1,2,13,4,5,0,7
18911,3,10,1,6,4,8,1,13,0,4
18912,2,8,4,3,2,2,1,9,0,0
18913,3,11,2,7,3,7,2,8,1,4
18914,1,6,1,3,4,6,4,9,0,5
18915,4,2,3,4,2,11,3,10,0,6
18916,1,7,3,13,4,13,3,2,0,6
18917,2,7,4,2,2,10,3,1,0,0
18918,3,5,1,5,3,10,3,8,0,7
18919,4,8,4,2,2,3,3,8,0,0
18920,2,2,3,4,4,13,4,8,0,6
18921,1,7,3,5,2,3,2,13,0,6
18922,4,3,2,10,3,11,1,2,0,4
18923,2,9,3,12,4,11,1,5,0,6
18924,1,4,4,1,1,12,1,5,0,0
18925,2,4,1,8,3,5,4,10,0,5
18926,3,7,1,7,2,2,1,3,0,3
18927,3,4,2,11,1,4,1,10,0,3
18928,3,10,2,13,4,7,2,3,0,4
18929,4,12,4,3,1,10,3,2,0,0
18930,2,12,3,12,4,13,4,5,0,6
18931,4,7,1,5,4,4,3,6,0,7
18932,3,4,4,7,1,8,2,9,0,0
18933,1,10,1,4,1,12,2,2,0,2
18934,1,8,4,10,3,5,2,3,0,0
18935,1,1,2,7,3,2,4,12,0,5
18936,4,10,4,2,2,7,3,6,0,0
18937,1,7,2,4,4,7,1,9,0,8
18938,3,10,1,6,2,11,3,11,0,7
18939,3,13,3,12,3,3,1,13,0,6
18940,4,3,2,5,1,13,4,2,0,7
18941,4,11,3,1,2,6,4,7,0,1
18942,1,3,2,10,4,11,2,5,0,8
18943,2,7,2,10,3,13,1,9,0,8
18944,2,6,2,13,4,1,3,8,0,5
18945,4,7,1,12,3,12,2,8,0,4
18946,4,13,2,3,3,6,1,1,0,4
18947,2,8,2,11,4,12,1,2,0,8
18948,3,10,2,13,4,6,1,10,0,4
18949,2,12,1,13,3,12,4,8,0,5
18950,1,6,3,4,3,10,3,3,0,6
18951,3,5,2,7,1,5,2,3,0,3
18952,2,10,3,9,4,11,2,4,0,6
18953,1,1,2,7,4,10,2,2,0,8
18954,2,5,3,9,2,1,1,10,0,6
18955,3,1,1,12,3,13,2,11,1,4
18956,3,8,1,1,2,1,3,9,0,7
18957,2,11,1,6,4,7,2,8,0,8
18958,1,4,1,3,4,10,3,1,0,5
18959,2,10,3,3,3,12,3,4,0,6
18960,3,9,4,10,3,3,2,11,0,0
18961,1,2,2,12,2,6,3,10,0,5
18962,4,6,2,10,2,13,2,6,0,3
18963,3,11,2,13,1,5,3,4,0,3
18964,3,8,3,1,1,8,2,5,0,1
18965,4,12,2,7,4,10,1,7,0,4
18966,2,2,1,13,1,4,4,2,0,5
18967,3,12,1,13,2,4,3,7,0,7
18968,1,6,1,2,2,1,3,2,0,5
18969,3,2,1,12,4,2,4,12,0,7
18970,2,11,2,1,2,6,2,9,1,2
18971,1,13,4,1,3,7,2,10,0,0
18972,4,13,1,4,4,11,1,6,0,4
18973,3,11,2,12,2,6,1,8,0,3
18974,1,8,1,11,3,8,1,6,0,8
18975,3,4,4,9,1,1,1,3,0,0
18976,2,10,2,1,3,2,2,9,0,8
18977,3,8,4,2,1,5,2,3,0,0
18978,4,8,3,13,1,8,4,6,0,1
18979,4,11,4,10,1,8,3,6,0,0
18980,4,7,1,1,3,5,4,4,0,7
18981,3,2,2,3,3,4,3,1,0,7
18982,4,12,3,8,4,7,3,3,0,6
18983,4,11,3,11,2,2,2,9,0,6
18984,3,12,3,1,3,10,4,8,0,6
18985,3,6,1,1,3,12,2,6,0,4
18986,3,8,1,8,2,9,2,13,0,3
18987,1,12,2,12,4,2,4,9,0,5
18988,2,2,3,8,4,9,1,10,0,6
18989,1,12,2,6,4,11,2,11,0,8
18990,3,7,2,13,1,9,4,2,0,7
18991,1,9,4,8,1,4,1,7,0,0
18992,4,2,1,4,4,11,2,11,1,4
18993,3,4,2,3,1,3,4,13,0,7
18994,1,11,1,8,2,11,2,4,0,2
18995,1,7,4,2,1,1,4,8,0,0
18996,3,12,2,5,4,6,2,4,0,4
18997,1,9,2,1,1,3,1,4,0,2
18998,3,11,4,11,3,8,1,12,0,0
18999,3,3,3,7,1,1,2,12,0,1
19000,1,6,3,6,2,3,4,3,0,1
19001,2,6,1,6,1,10,1,12,0,2
19002,1,7,4,7,2,7,1,13,1,0
19003,3,10,3,7,1,8,1,10,0,1
19004,3,7,3,6,1,3,4,3,0,1
19005,2,3,1,6,3,7,4,6,0,5
19006,2,6,1,9,4,12,1,5,0,8
19007,2,5,3,8,4,2,4,8,0,6
19008,3,7,2,8,1,4,1,8,0,3
19009,2,13,4,7,3,1,4,10,0,0
19010,3,13,4,8,1,8,3,7,0,0
19011,1,13,4,13,3,4,1,2,0,0
19012,1,4,2,5,2,3,2,11,0,2
19013,1,11,2,9,4,10,4,2,0,5
19014,4,1,4,8,1,5,3,4,0,0
19015,3,3,2,7,3,4,2,5,0,4
19016,4,2,3,7,1,8,4,13,0,1
19017,2,1,4,7,4,3,2,10,0,0
19018,2,3,2,10,4,5,1,4,0,8
19019,4,11,2,8,2,3,4,6,0,7
19020,3,3,4,13,2,5,3,6,0,0
19021,1,8,2,12,2,5,4,7,0,5
19022,1,12,1,6,2,7,4,11,0,5
19023,1,4,4,3,3,7,3,9,0,0
19024,2,12,4,3,3,4,3,9,0,0
19025,4,12,2,12,1,5,2,3,0,3
19026,4,13,3,8,3,11,1,6,0,6
19027,2,10,1,12,4,4,1,13,0,8
19028,4,10,2,3,3,8,2,12,0,4
19029,2,11,3,9,4,1,3,2,0,6
19030,4,5,1,1,3,6,2,1,0,4
19031,4,6,3,12,1,7,1,11,0,1
19032,3,2,1,6,1,7,1,9,0,3
19033,2,2,1,8,3,13,4,12,0,5
19034,2,7,1,13,4,8,2,2,0,8
19035,3,1,2,3,3,3,2,11,0,4
19036,2,13,4,1,2,10,2,3,0,0
19037,4,10,1,5,2,5,3,1,0,7
19038,4,7,1,1,2,2,3,1,1,7
19039,2,2,1,4,4,7,2,12,0,8
19040,4,6,2,8,1,8,1,1,0,3
19041,3,9,4,13,4,4,1,1,0,0
19042,3,4,4,2,3,11,1,13,0,0
19043,1,5,2,7,1,3,4,11,0,5
19044,1,6,2,4,3,10,1,2,0,8
19045,2,5,1,6,2,4,2,11,0,2
19046,3,11,4,1,4,13,3,13,0,0
19047,2,12,2,2,2,3,1,7,0,2
19048,1,7,3,11,2,10,3,6,0,6
19049,1,1,4,13,2,12,1,6,0,0
19050,1,1,3,2,3,7,4,13,0,6
19051,1,9,4,12,4,8,4,11,0,0
19052,2,13,1,12,2,4,4,3,0,5
19053,1,3,1,12,1,1,4,9,0,5
19054,2,6,3,2,4,3,2,9,0,6
19055,4,13,4,7,3,5,3,13,0,0
19056,1,7,1,13,2,2,1,4,0,2
19057,2,7,4,2,2,4,2,1,0,0
19058,4,6,2,1,3,7,1,7,0,4
19059,4,11,1,8,4,10,2,7,0,4
19060,4,2,1,7,3,7,4,3,0,7
19061,4,9,4,1,4,2,2,13,0,0
19062,4,1,2,13,1,2,3,8,0,7
19063,2,13,1,12,4,13,1,6,0,8
19064,4,5,2,9,2,6,4,2,0,7
19065,4,2,1,10,1,13,2,4,0,3
19066,4,12,1,10,3,11,2,10,0,4
19067,1,8,3,8,2,12,3,2,0,6
19068,4,4,1,2,4,1,1,6,0,4
19069,1,6,2,2,2,4,1,2,0,2
19070,3,6,2,5,4,5,4,8,0,7
19071,2,13,1,4,4,10,1,7,0,8
19072,4,11,1,5,3,4,3,13,0,7
19073,1,12,2,2,4,9,1,11,0,8
19074,3,6,4,13,2,6,2,9,0,0
19075,2,3,4,3,3,12,1,11,0,0
19076,1,9,3,3,1,6,4,1,0,1
19077,1,7,1,10,4,2,3,4,0,5
19078,3,12,4,3,1,8,3,3,0,0
19079,2,6,4,4,3,11,2,8,0,0
19080,1,8,3,12,4,4,1,10,0,6
19081,3,13,4,13,4,10,4,1,0,0
19082,3,10,1,4,1,13,1,1,0,3
19083,2,4,4,11,2,7,1,1,0,0
19084,3,3,2,3,1,12,3,13,0,7
19085,1,5,2,13,3,3,1,11,0,8
19086,1,12,2,9,3,11,4,5,0,5
19087,2,6,2,2,1,2,3,9,0,5
19088,4,13,4,5,4,4,1,8,0,0
19089,3,12,3,7,3,10,2,12,0,6
19090,3,6,4,3,4,11,2,11,0,0
19091,1,3,3,9,1,12,2,1,0,1
19092,1,8,2,6,3,2,2,7,0,8
19093,4,5,4,10,2,11,2,7,0,0
19094,1,10,2,11,1,1,3,1,0,5
